case_id,src,dst
179426,24,25
179426,25,26
179426,26,27
179426,27,28
179426,28,29
179426,29,30
179426,30,31
179426,31,32
179426,32,33
179426,33,34
179426,34,35
179426,35,36
179426,36,37
179426,37,38
179426,38,39
179426,39,40
179426,40,41
179426,41,42
179426,42,43
179426,43,44
179426,44,45
179426,45,46
179426,46,47
179426,47,48
179429,0,1
179429,1,2
179429,2,3
179429,3,4
179429,4,5
179429,5,6
179429,6,7
179429,7,8
179429,8,9
179429,9,10
179429,10,11
179429,11,12
179429,12,13
179429,13,14
179429,14,15
179429,15,16
179429,16,17
179429,17,18
179429,18,19
179429,19,20
179429,20,21
179429,21,22
179429,22,23
179432,0,1
179432,1,2
179432,2,3
179432,3,4
179432,4,5
179432,5,6
179432,6,7
179432,7,8
179432,8,9
179432,9,10
179432,10,11
179432,11,12
179432,12,13
179432,13,14
179432,14,15
179432,15,16
179432,16,17
179432,17,18
179432,18,19
179432,19,20
179432,20,21
179432,21,22
179432,22,23
179435,0,1
179435,1,2
179435,2,3
179435,3,4
179435,4,5
179438,0,1
179438,1,2
179438,2,3
179438,3,4
179438,4,5
179438,5,6
179438,6,7
179438,7,8
179438,8,9
179438,9,10
179438,10,11
179438,11,12
179438,12,13
179438,13,14
179438,14,15
179438,15,16
179438,16,17
179438,17,18
179438,18,19
179441,0,1
179441,1,2
179441,2,3
179441,3,4
179441,4,5
179444,0,1
179444,1,2
179447,0,1
179447,1,2
179447,2,3
179447,3,4
179447,4,5
179447,5,6
179447,6,7
179447,7,8
179447,8,9
179447,9,10
179447,10,11
179447,11,12
179447,12,13
179447,13,14
179447,14,15
179447,15,16
179447,16,17
179447,17,18
179447,18,19
179447,19,20
179447,20,21
179447,21,22
179447,22,23
179447,23,24
179447,24,25
179450,0,1
179450,1,2
179450,2,3
179450,3,4
179450,4,5
179450,5,6
179450,6,7
179450,7,8
179450,8,9
179450,9,10
179450,10,11
179450,11,12
179450,12,13
179450,13,14
179450,14,15
179450,15,16
179450,16,17
179450,17,18
179450,18,19
179450,19,20
179450,20,21
179450,21,22
179450,22,23
179450,23,24
179450,24,25
179450,25,26
179450,26,27
179450,27,28
179450,28,29
179450,29,30
179450,30,31
179450,31,32
179450,32,33
179450,33,34
179450,34,35
179450,35,36
179450,36,37
179450,37,38
179450,38,39
179450,39,40
179450,40,41
179450,41,42
179450,42,43
179450,43,44
179450,44,45
179450,45,46
179450,46,47
179450,47,48
179450,48,49
179450,49,50
179450,50,51
179450,51,52
179450,52,53
179450,53,54
179450,54,55
179453,0,1
179453,1,2
179453,2,3
179453,3,4
179453,4,5
179453,5,6
179453,6,7
179453,7,8
179453,8,9
179453,9,10
179453,10,11
179456,0,1
179456,1,2
179456,2,3
179456,3,4
179456,4,5
179456,5,6
179456,6,7
179456,7,8
179456,8,9
179456,9,10
179456,10,11
179456,11,12
179456,12,13
179456,13,14
179456,14,15
179456,15,16
179456,16,17
179456,17,18
179456,18,19
179456,19,20
179456,20,21
179456,21,22
179456,22,23
179456,23,24
179456,24,25
179456,25,26
179456,26,27
179456,27,28
179456,28,29
179456,29,30
179459,0,1
179459,1,2
179459,2,3
179459,3,4
179459,4,5
179459,5,6
179459,6,7
179459,7,8
179462,0,1
179462,1,2
179462,2,3
179462,3,4
179462,4,5
179462,5,6
179462,6,7
179462,7,8
179462,8,9
179462,9,10
179462,10,11
179462,11,12
179462,12,13
179462,13,14
179462,14,15
179462,15,16
179462,16,17
179462,17,18
179462,18,19
179462,19,20
179462,20,21
179462,21,22
179462,22,23
179462,23,24
179462,24,25
179462,25,26
179462,26,27
179462,27,28
179462,28,29
179462,29,30
179462,30,31
179462,31,32
179465,0,1
179465,1,2
179465,2,3
179465,3,4
179465,4,5
179465,5,6
179465,6,7
179465,7,8
179465,8,9
179465,9,10
179465,10,11
179465,11,12
179465,12,13
179465,13,14
179465,14,15
179465,15,16
179465,16,17
179465,17,18
179465,18,19
179465,19,20
179465,20,21
179465,21,22
179465,22,23
179465,23,24
179465,24,25
179465,25,26
179465,26,27
179465,27,28
179465,28,29
179465,29,30
179465,30,31
179465,31,32
179465,32,33
179465,33,34
179468,0,1
179468,1,2
179471,0,1
179471,1,2
179471,2,3
179471,3,4
179471,4,5
179471,5,6
179471,6,7
179471,7,8
179471,8,9
179471,9,10
179471,10,11
179471,11,12
179471,12,13
179471,13,14
179471,14,15
179471,15,16
179471,16,17
179471,17,18
179471,18,19
179474,0,1
179474,1,2
179474,2,3
179474,3,4
179474,4,5
179474,5,6
179474,6,7
179474,7,8
179474,8,9
179474,9,10
179474,10,11
179474,11,12
179474,12,13
179474,13,14
179474,14,15
179474,15,16
179474,16,17
179474,17,18
179474,18,19
179474,19,20
179474,20,21
179474,21,22
179474,22,23
179474,23,24
179474,24,25
179474,25,26
179474,26,27
179474,27,28
179474,28,29
179474,29,30
179474,30,31
179474,31,32
179474,32,33
179474,33,34
179474,34,35
179474,35,36
179474,36,37
179474,37,38
179474,38,39
179474,39,40
179474,40,41
179474,41,42
179474,42,43
179474,43,44
179474,44,45
179474,45,46
179474,46,47
179474,47,48
179474,48,49
179474,49,50
179474,50,51
179477,0,1
179477,1,2
179477,2,3
179477,3,4
179477,4,5
179477,5,6
179477,6,7
179477,7,8
179477,8,9
179477,9,10
179477,10,11
179477,11,12
179477,12,13
179477,13,14
179477,14,15
179477,15,16
179477,16,17
179477,17,18
179477,18,19
179477,19,20
179477,20,21
179477,21,22
179477,22,23
179480,0,1
179480,1,2
179480,2,3
179480,3,4
179480,4,5
179480,5,6
179480,6,7
179480,7,8
179480,8,9
179480,9,10
179480,10,11
179480,11,12
179480,12,13
179480,13,14
179480,14,15
179480,15,16
179480,16,17
179480,17,18
179480,18,19
179480,19,20
179480,20,21
179480,21,22
179480,22,23
179480,23,24
179480,24,25
179480,25,26
179480,26,27
179480,27,28
179480,28,29
179480,29,30
179483,0,1
179483,1,2
179483,2,3
179483,3,4
179483,4,5
179483,5,6
179483,6,7
179483,7,8
179483,8,9
179483,9,10
179483,10,11
179483,11,12
179483,12,13
179483,13,14
179483,14,15
179483,15,16
179483,16,17
179483,17,18
179483,18,19
179483,19,20
179483,20,21
179483,21,22
179483,22,23
179483,23,24
179483,24,25
179483,25,26
179483,26,27
179483,27,28
179483,28,29
179483,29,30
179483,30,31
179486,0,1
179486,1,2
179486,2,3
179486,3,4
179486,4,5
179486,5,6
179486,6,7
179486,7,8
179489,0,1
179489,1,2
179489,2,3
179489,3,4
179489,4,5
179489,5,6
179489,6,7
179489,7,8
179489,8,9
179489,9,10
179489,10,11
179489,11,12
179489,12,13
179489,13,14
179489,14,15
179489,15,16
179489,16,17
179489,17,18
179489,18,19
179489,19,20
179489,20,21
179489,21,22
179489,22,23
179489,23,24
179489,24,25
179489,25,26
179489,26,27
179489,27,28
179489,28,29
179489,29,30
179489,30,31
179489,31,32
179489,32,33
179489,33,34
179489,34,35
179489,35,36
179489,36,37
179489,37,38
179489,38,39
179489,39,40
179489,40,41
179489,41,42
179489,42,43
179489,43,44
179489,44,45
179489,45,46
179489,46,47
179489,47,48
179489,48,49
179489,49,50
179489,50,51
179489,51,52
179489,52,53
179489,53,54
179489,54,55
179489,55,56
179489,56,57
179489,57,58
179489,58,59
179489,59,60
179489,60,61
179489,61,62
179489,62,63
179489,63,64
179489,64,65
179489,65,66
179489,66,67
179489,67,68
179489,68,69
179489,69,70
179489,70,71
179489,71,72
179489,72,73
179489,73,74
179489,74,75
179489,75,76
179489,76,77
179489,77,78
179489,78,79
179489,79,80
179489,80,81
179489,81,82
179489,82,83
179492,0,1
179492,1,2
179492,2,3
179492,3,4
179492,4,5
179495,0,1
179495,1,2
179495,2,3
179495,3,4
179495,4,5
179495,5,6
179498,0,1
179498,1,2
179501,0,1
179501,1,2
179501,2,3
179501,3,4
179501,4,5
179501,5,6
179501,6,7
179501,7,8
179501,8,9
179501,9,10
179501,10,11
179501,11,12
179501,12,13
179501,13,14
179501,14,15
179501,15,16
179501,16,17
179501,17,18
179501,18,19
179501,19,20
179501,20,21
179501,21,22
179501,22,23
179501,23,24
179504,0,1
179504,1,2
179504,2,3
179504,3,4
179504,4,5
179504,5,6
179504,6,7
179504,7,8
179504,8,9
179504,9,10
179504,10,11
179504,11,12
179504,12,13
179504,13,14
179504,14,15
179504,15,16
179504,16,17
179504,17,18
179504,18,19
179504,19,20
179504,20,21
179504,21,22
179504,22,23
179504,23,24
179504,24,25
179507,0,1
179507,1,2
179510,0,1
179510,1,2
179510,2,3
179510,3,4
179510,4,5
179513,0,1
179513,1,2
179513,2,3
179513,3,4
179513,4,5
179516,0,1
179516,1,2
179516,2,3
179516,3,4
179516,4,5
179516,5,6
179516,6,7
179516,7,8
179516,8,9
179516,9,10
179516,10,11
179516,11,12
179516,12,13
179516,13,14
179516,14,15
179516,15,16
179516,16,17
179516,17,18
179516,18,19
179516,19,20
179516,20,21
179516,21,22
179516,22,23
179516,23,24
179516,24,25
179519,0,1
179519,1,2
179519,2,3
179519,3,4
179519,4,5
179519,5,6
179519,6,7
179519,7,8
179519,8,9
179519,9,10
179519,10,11
179519,11,12
179519,12,13
179519,13,14
179519,14,15
179519,15,16
179519,16,17
179519,17,18
179519,18,19
179519,19,20
179519,20,21
179519,21,22
179519,22,23
179519,23,24
179519,24,25
179519,25,26
179519,26,27
179519,27,28
179519,28,29
179519,29,30
179519,30,31
179519,31,32
179519,32,33
179519,33,34
179519,34,35
179519,35,36
179519,36,37
179519,37,38
179519,38,39
179519,39,40
179519,40,41
179519,41,42
179519,42,43
179519,43,44
179519,44,45
179519,45,46
179519,46,47
179519,47,48
179519,48,49
179519,49,50
179519,50,51
179519,51,52
179519,52,53
179519,53,54
179519,54,55
179519,55,56
179519,56,57
179522,0,1
179522,1,2
179522,2,3
179522,3,4
179522,4,5
179522,5,6
179522,6,7
179522,7,8
179522,8,9
179522,9,10
179522,10,11
179522,11,12
179522,12,13
179522,13,14
179522,14,15
179522,15,16
179522,16,17
179522,17,18
179522,18,19
179522,19,20
179522,20,21
179522,21,22
179522,22,23
179522,23,24
179522,24,25
179522,25,26
179522,26,27
179522,27,28
179522,28,29
179522,29,30
179522,30,31
179522,31,32
179525,0,1
179525,1,2
179525,2,3
179525,3,4
179525,4,5
179528,0,1
179528,1,2
179528,2,3
179528,3,4
179528,4,5
179531,0,1
179531,1,2
179531,2,3
179531,3,4
179531,4,5
179531,5,6
179534,0,1
179534,1,2
179534,2,3
179534,3,4
179534,4,5
179534,5,6
179534,6,7
179534,7,8
179534,8,9
179534,9,10
179534,10,11
179534,11,12
179534,12,13
179534,13,14
179534,14,15
179534,15,16
179534,16,17
179534,17,18
179534,18,19
179534,19,20
179534,20,21
179534,21,22
179534,22,23
179534,23,24
179534,24,25
179534,25,26
179534,26,27
179534,27,28
179534,28,29
179534,29,30
179534,30,31
179534,31,32
179534,32,33
179534,33,34
179534,34,35
179534,35,36
179534,36,37
179534,37,38
179534,38,39
179534,39,40
179534,40,41
179534,41,42
179534,42,43
179534,43,44
179534,44,45
179534,45,46
179534,46,47
179534,47,48
179534,48,49
179534,49,50
179534,50,51
179537,0,1
179537,1,2
179537,2,3
179537,3,4
179537,4,5
179537,5,6
179537,6,7
179537,7,8
179537,8,9
179537,9,10
179537,10,11
179537,11,12
179537,12,13
179537,13,14
179537,14,15
179537,15,16
179537,16,17
179537,17,18
179537,18,19
179537,19,20
179537,20,21
179537,21,22
179537,22,23
179537,23,24
179537,24,25
179537,25,26
179537,26,27
179537,27,28
179537,28,29
179540,0,1
179540,1,2
179540,2,3
179540,3,4
179540,4,5
179540,5,6
179540,6,7
179540,7,8
179540,8,9
179540,9,10
179540,10,11
179540,11,12
179540,12,13
179540,13,14
179540,14,15
179540,15,16
179540,16,17
179540,17,18
179540,18,19
179543,0,1
179543,1,2
179543,2,3
179543,3,4
179543,4,5
179543,5,6
179543,6,7
179543,7,8
179543,8,9
179543,9,10
179543,10,11
179543,11,12
179543,12,13
179543,13,14
179543,14,15
179543,15,16
179543,16,17
179543,17,18
179543,18,19
179543,19,20
179543,20,21
179543,21,22
179543,22,23
179543,23,24
179543,24,25
179543,25,26
179543,26,27
179546,0,1
179546,1,2
179546,2,3
179546,3,4
179546,4,5
179546,5,6
179546,6,7
179546,7,8
179546,8,9
179546,9,10
179546,10,11
179546,11,12
179546,12,13
179546,13,14
179546,14,15
179546,15,16
179546,16,17
179546,17,18
179546,18,19
179546,19,20
179546,20,21
179546,21,22
179546,22,23
179546,23,24
179546,24,25
179546,25,26
179546,26,27
179546,27,28
179546,28,29
179546,29,30
179546,30,31
179546,31,32
179546,32,33
179546,33,34
179546,34,35
179546,35,36
179546,36,37
179546,37,38
179546,38,39
179549,0,1
179549,1,2
179552,0,1
179552,1,2
179555,0,1
179555,1,2
179558,0,1
179558,1,2
179558,2,3
179558,3,4
179558,4,5
179558,5,6
179558,6,7
179558,7,8
179558,8,9
179558,9,10
179558,10,11
179558,11,12
179558,12,13
179558,13,14
179558,14,15
179558,15,16
179558,16,17
179558,17,18
179558,18,19
179558,19,20
179558,20,21
179558,21,22
179558,22,23
179558,23,24
179558,24,25
179558,25,26
179558,26,27
179558,27,28
179558,28,29
179558,29,30
179558,30,31
179558,31,32
179561,0,1
179561,1,2
179561,2,3
179561,3,4
179561,4,5
179561,5,6
179561,6,7
179561,7,8
179561,8,9
179561,9,10
179561,10,11
179561,11,12
179561,12,13
179561,13,14
179561,14,15
179564,0,1
179564,1,2
179564,2,3
179564,3,4
179564,4,5
179564,5,6
179564,6,7
179567,0,1
179567,1,2
179567,2,3
179567,3,4
179567,4,5
179567,5,6
179567,6,7
179567,7,8
179567,8,9
179567,9,10
179567,10,11
179567,11,12
179567,12,13
179567,13,14
179567,14,15
179567,15,16
179567,16,17
179567,17,18
179567,18,19
179567,19,20
179567,20,21
179570,0,1
179570,1,2
179573,0,1
179573,1,2
179573,2,3
179573,3,4
179573,4,5
179573,5,6
179573,6,7
179573,7,8
179573,8,9
179573,9,10
179573,10,11
179573,11,12
179573,12,13
179573,13,14
179573,14,15
179573,15,16
179573,16,17
179573,17,18
179573,18,19
179573,19,20
179573,20,21
179573,21,22
179573,22,23
179573,23,24
179573,24,25
179573,25,26
179573,26,27
179573,27,28
179573,28,29
179576,0,1
179576,1,2
179576,2,3
179576,3,4
179576,4,5
179576,5,6
179579,0,1
179579,1,2
179579,2,3
179579,3,4
179579,4,5
179579,5,6
179579,6,7
179579,7,8
179579,8,9
179579,9,10
179579,10,11
179579,11,12
179579,12,13
179579,13,14
179579,14,15
179579,15,16
179579,16,17
179579,17,18
179579,18,19
179579,19,20
179579,20,21
179579,21,22
179579,22,23
179579,23,24
179579,24,25
179579,25,26
179579,26,27
179579,27,28
179579,28,29
179579,29,30
179579,30,31
179579,31,32
179579,32,33
179579,33,34
179579,34,35
179579,35,36
179579,36,37
179579,37,38
179579,38,39
179579,39,40
179579,40,41
179579,41,42
179579,42,43
179579,43,44
179579,44,45
179579,45,46
179579,46,47
179579,47,48
179579,48,49
179582,0,1
179582,1,2
179585,0,1
179585,1,2
179585,2,3
179585,3,4
179585,4,5
179585,5,6
179585,6,7
179585,7,8
179585,8,9
179585,9,10
179585,10,11
179585,11,12
179585,12,13
179585,13,14
179585,14,15
179585,15,16
179585,16,17
179585,17,18
179585,18,19
179585,19,20
179585,20,21
179585,21,22
179585,22,23
179585,23,24
179585,24,25
179585,25,26
179585,26,27
179585,27,28
179585,28,29
179585,29,30
179585,30,31
179585,31,32
179585,32,33
179585,33,34
179585,34,35
179585,35,36
179585,36,37
179585,37,38
179585,38,39
179585,39,40
179585,40,41
179585,41,42
179585,42,43
179585,43,44
179585,44,45
179585,45,46
179585,46,47
179585,47,48
179585,48,49
179585,49,50
179585,50,51
179585,51,52
179585,52,53
179585,53,54
179585,54,55
179585,55,56
179585,56,57
179585,57,58
179585,58,59
179585,59,60
179585,60,61
179585,61,62
179585,62,63
179585,63,64
179585,64,65
179585,65,66
179585,66,67
179585,67,68
179585,68,69
179585,69,70
179585,70,71
179585,71,72
179585,72,73
179585,73,74
179585,74,75
179585,75,76
179585,76,77
179585,77,78
179585,78,79
179585,79,80
179585,80,81
179585,81,82
179585,82,83
179585,83,84
179585,84,85
179585,85,86
179585,86,87
179585,87,88
179585,88,89
179585,89,90
179585,90,91
179585,91,92
179585,92,93
179585,93,94
179588,0,1
179588,1,2
179591,0,1
179591,1,2
179591,2,3
179591,3,4
179591,4,5
179591,5,6
179591,6,7
179591,7,8
179591,8,9
179591,9,10
179591,10,11
179591,11,12
179591,12,13
179591,13,14
179591,14,15
179591,15,16
179591,16,17
179591,17,18
179591,18,19
179591,19,20
179591,20,21
179591,21,22
179591,22,23
179591,23,24
179591,24,25
179591,25,26
179591,26,27
179591,27,28
179591,28,29
179591,29,30
179591,30,31
179591,31,32
179591,32,33
179591,33,34
179591,34,35
179591,35,36
179591,36,37
179591,37,38
179591,38,39
179591,39,40
179591,40,41
179591,41,42
179591,42,43
179591,43,44
179591,44,45
179591,45,46
179591,46,47
179591,47,48
179591,48,49
179591,49,50
179591,50,51
179591,51,52
179591,52,53
179591,53,54
179591,54,55
179591,55,56
179591,56,57
179591,57,58
179591,58,59
179591,59,60
179591,60,61
179591,61,62
179591,62,63
179591,63,64
179591,64,65
179591,65,66
179591,66,67
179591,67,68
179591,68,69
179591,69,70
179591,70,71
179591,71,72
179591,72,73
179591,73,74
179591,74,75
179591,75,76
179591,76,77
179591,77,78
179591,78,79
179591,79,80
179591,80,81
179591,81,82
179591,82,83
179591,83,84
179591,84,85
179591,85,86
179591,86,87
179591,87,88
179591,88,89
179591,89,90
179591,90,91
179594,0,1
179594,1,2
179594,2,3
179594,3,4
179594,4,5
179594,5,6
179594,6,7
179594,7,8
179594,8,9
179594,9,10
179594,10,11
179594,11,12
179594,12,13
179594,13,14
179594,14,15
179594,15,16
179594,16,17
179594,17,18
179594,18,19
179594,19,20
179594,20,21
179594,21,22
179594,22,23
179594,23,24
179594,24,25
179594,25,26
179594,26,27
179594,27,28
179597,0,1
179597,1,2
179597,2,3
179597,3,4
179597,4,5
179600,0,1
179600,1,2
179600,2,3
179600,3,4
179600,4,5
179603,0,1
179603,1,2
179603,2,3
179603,3,4
179603,4,5
179619,0,1
179619,1,2
179622,0,1
179622,1,2
179622,2,3
179622,3,4
179622,4,5
179622,5,6
179625,0,1
179625,1,2
179625,2,3
179625,3,4
179625,4,5
179625,5,6
179625,6,7
179625,7,8
179625,8,9
179625,9,10
179625,10,11
179625,11,12
179625,12,13
179625,13,14
179625,14,15
179625,15,16
179625,16,17
179625,17,18
179625,18,19
179625,19,20
179625,20,21
179625,21,22
179625,22,23
179625,23,24
179625,24,25
179625,25,26
179625,26,27
179625,27,28
179625,28,29
179625,29,30
179625,30,31
179625,31,32
179625,32,33
179625,33,34
179625,34,35
179625,35,36
179628,0,1
179628,1,2
179628,2,3
179628,3,4
179628,4,5
179628,5,6
179628,6,7
179628,7,8
179628,8,9
179628,9,10
179628,10,11
179628,11,12
179628,12,13
179628,13,14
179628,14,15
179628,15,16
179628,16,17
179628,17,18
179628,18,19
179628,19,20
179628,20,21
179628,21,22
179628,22,23
179628,23,24
179628,24,25
179628,25,26
179628,26,27
179628,27,28
179628,28,29
179628,29,30
179628,30,31
179628,31,32
179628,32,33
179628,33,34
179628,34,35
179628,35,36
179628,36,37
179628,37,38
179628,38,39
179628,39,40
179628,40,41
179628,41,42
179631,0,1
179631,1,2
179631,2,3
179631,3,4
179631,4,5
179631,5,6
179631,6,7
179631,7,8
179631,8,9
179634,0,1
179634,1,2
179634,2,3
179634,3,4
179634,4,5
179637,0,1
179637,1,2
179637,2,3
179637,3,4
179637,4,5
179637,5,6
179637,6,7
179637,7,8
179637,8,9
179637,9,10
179637,10,11
179637,11,12
179637,12,13
179637,13,14
179637,14,15
179637,15,16
179637,16,17
179637,17,18
179637,18,19
179637,19,20
179637,20,21
179637,21,22
179637,22,23
179637,23,24
179637,24,25
179640,0,1
179640,1,2
179640,2,3
179640,3,4
179640,4,5
179640,5,6
179640,6,7
179640,7,8
179643,0,1
179643,1,2
179643,2,3
179643,3,4
179643,4,5
179643,5,6
179643,6,7
179643,7,8
179643,8,9
179643,9,10
179643,10,11
179643,11,12
179643,12,13
179643,13,14
179643,14,15
179643,15,16
179643,16,17
179643,17,18
179643,18,19
179643,19,20
179643,20,21
179643,21,22
179643,22,23
179643,23,24
179643,24,25
179646,0,1
179646,1,2
179646,2,3
179646,3,4
179646,4,5
179646,5,6
179646,6,7
179646,7,8
179646,8,9
179646,9,10
179646,10,11
179646,11,12
179646,12,13
179646,13,14
179646,14,15
179646,15,16
179646,16,17
179646,17,18
179646,18,19
179646,19,20
179646,20,21
179646,21,22
179646,22,23
179646,23,24
179646,24,25
179646,25,26
179646,26,27
179646,27,28
179646,28,29
179646,29,30
179646,30,31
179646,31,32
179646,32,33
179646,33,34
179646,34,35
179646,35,36
179646,36,37
179646,37,38
179646,38,39
179646,39,40
179646,40,41
179646,41,42
179646,42,43
179646,43,44
179646,44,45
179649,0,1
179649,1,2
179649,2,3
179649,3,4
179649,4,5
179649,5,6
179649,6,7
179652,0,1
179652,1,2
179652,2,3
179652,3,4
179652,4,5
179652,5,6
179652,6,7
179652,7,8
179652,8,9
179652,9,10
179652,10,11
179652,11,12
179652,12,13
179652,13,14
179652,14,15
179652,15,16
179652,16,17
179652,17,18
179652,18,19
179652,19,20
179652,20,21
179652,21,22
179652,22,23
179652,23,24
179652,24,25
179652,25,26
179652,26,27
179652,27,28
179652,28,29
179652,29,30
179652,30,31
179652,31,32
179652,32,33
179652,33,34
179652,34,35
179652,35,36
179652,36,37
179652,37,38
179652,38,39
179652,39,40
179652,40,41
179652,41,42
179652,42,43
179652,43,44
179652,44,45
179652,45,46
179652,46,47
179652,47,48
179652,48,49
179652,49,50
179652,50,51
179652,51,52
179652,52,53
179652,53,54
179652,54,55
179655,0,1
179655,1,2
179655,2,3
179655,3,4
179655,4,5
179658,0,1
179658,1,2
179661,0,1
179661,1,2
179661,2,3
179661,3,4
179661,4,5
179664,0,1
179664,1,2
179664,2,3
179664,3,4
179664,4,5
179667,0,1
179667,1,2
179667,2,3
179667,3,4
179667,4,5
179667,5,6
179667,6,7
179667,7,8
179667,8,9
179667,9,10
179667,10,11
179667,11,12
179667,12,13
179667,13,14
179667,14,15
179667,15,16
179667,16,17
179667,17,18
179670,0,1
179670,1,2
179670,2,3
179670,3,4
179670,4,5
179670,5,6
179670,6,7
179670,7,8
179670,8,9
179670,9,10
179670,10,11
179670,11,12
179670,12,13
179670,13,14
179670,14,15
179670,15,16
179670,16,17
179670,17,18
179673,0,1
179673,1,2
179673,2,3
179673,3,4
179673,4,5
179673,5,6
179673,6,7
179673,7,8
179673,8,9
179673,9,10
179673,10,11
179673,11,12
179673,12,13
179673,13,14
179673,14,15
179673,15,16
179673,16,17
179673,17,18
179673,18,19
179673,19,20
179673,20,21
